group,locus,nsam,nsites,nsites_ug,S,Singletons,NMut,nhap,hapdiv,WallsB,WallsQ,ThetaW,ThetaPi,TajD,FuLiDStar,FuLiFStar,Rmin,rho87,pTajD,pnhap,phapdiv,pWallsB,pWallsQ,pFuLiDStar,pFuLiFStar
bivalvia,32-Margaritifera-margaritifera-657.fas,32,657,657,11,3,11,9,0.703629,0,0,0.00415738,0.0037438,-0.315764,-0.0921789,-0.189805,1,5.45688,0.441,0.844,0.218,1,1,0.537,0.418
bivalvia,33-Acesta-mori-640.fas,33,640,640,31,26,32,26,0.94697,0.0344828,0.0666667,0.0123198,0.0039388,-2.42902,-3.87771,-4.01435,1,10000,0,1,0.917,0.769,0.769,0.002,0
bivalvia,39-Velesunio-sp.-473.fas,39,473,473,86,21,91,39,1,0.2,0.271605,0.0455046,0.0468654,0.109568,0.0987154,0.122017,17,1.19E-07,0.609,1,1,0.186,0.243,0.553,0.579
bivalvia,40-unclassified Corbicula-sp.-660.fas,40,660,660,99,24,104,24,0.887179,0.301075,0.457447,0.037059,0.0293226,-0.765378,0.0870584,-0.257242,13,1.19E-07,0.221,0.503,0.005,0.052,0.05,0.517,0.385
bivalvia,41-Mytilus-edulis-384.fas,41,384,384,29,10,30,18,0.910976,0.037037,0.0714286,0.0182597,0.00936865,-1.66941,-0.701542,-1.22593,1,12.4324,0.028,0.92,0.654,0.719,0.719,0.267,0.122
bivalvia,5-Anodonta-nuttalliana-669.fas,5,669,669,6,4,6,5,1,0.2,0.333333,0.00430493,0.00418535,-0.190923,-0.190923,-0.197836,0,10000,0.539,1,1,0.846,0.846,0.576,0.539
bivalvia,5-Atrina-fragilis-729.fas,5,729,729,70,34,72,5,1,0.41791,0.632353,0.0474074,0.0495199,0.337714,0.403502,0.42375,7,8.738,0.662,1,1,0.423,0.364,0.681,0.67
bivalvia,5-Cerastoderma-glaucum-576.fas,5,576,576,105,51,129,5,1,0.125,0.246914,0.1075,0.109896,0.169645,0.649076,0.60198,25,94.0794,0.592,1,1,0.998,0.995,0.734,0.692
bivalvia,5-Cerastoderma-glaucum-615.fas,5,615,615,111,139,198,5,1,0.102041,0.16,0.154537,0.124715,-1.47171,-0.324194,-0.603183,19,1680.68,0,1,1,1,1,0.483,0.378
bivalvia,5-Hamiota-altilis-590.fas,5,590,590,18,16,18,4,0.9,0.470588,0.611111,0.0146441,0.0128814,-0.886543,-0.886543,-0.94804,0,39.1233,0.202,0.536,0.536,0.367,0.415,0.293,0.293
bivalvia,5-Hamiota-australis-590.fas,5,590,590,29,14,29,5,1,0.285714,0.448276,0.0237042,0.0249153,0.383499,0.364958,0.404712,2,35.9766,0.678,1,1,0.713,0.712,0.678,0.678
bivalvia,5-Hamiota-perovalis-590.fas,5,590,590,14,14,14,5,1,0.461538,0.714286,0.0113898,0.00949153,-1.21472,-1.21472,-1.29226,0,16.4998,0,1,1,0.413,0.314,0.086,0.086
bivalvia,5-Meretrix-meretrix-709.fas,5,709,709,46,44,46,4,0.9,0.8,0.913043,0.0311425,0.0265162,-1.11965,-1.11965,-1.21182,1,1.19E-07,0.051,0.277,0.277,0.038,0.025,0.096,0.096
bivalvia,5-Mytilus-galloprovincialis-685.fas,5,685,685,658,805,1121,5,1,0.139442,0.261905,0.785518,0.645693,-1.36161,-0.376441,-0.625778,79,79.9723,0,1,1,0.999,0.998,0.476,0.39
bivalvia,5-Mytilus-galloprovincialis-687.fas,5,687,687,674,862,1173,5,1,0.165957,0.300847,0.819563,0.666084,-1.43253,-0.429869,-0.687907,61,63.6175,0,1,1,0.988,0.99,0.459,0.364
bivalvia,5-Ostreola-equestris-623.fas,5,623,623,2,1,2,3,0.8,0,0,0.00154093,0.00160514,0.243139,0.243139,0.238601,0,10000,0.767,1,1,1,1,0.767,0.767
bivalvia,5-Tridacna-maxima-484.fas,5,484,484,14,3,14,5,1,0.538462,0.642857,0.0138843,0.0161157,1.17134,1.17134,1.2461,0,4.31329,0.836,1,1,0.322,0.411,0.898,0.893
bivalvia,5-Vesicomya-sp.-729.fas,5,729,729,107,78,111,5,1,0.205882,0.349515,0.0730864,0.0689986,-0.425359,-0.325443,-0.375705,9,19.8975,0.442,1,1,0.9,0.909,0.475,0.468
bivalvia,50-Perna-perna-400.fas,50,400,400,58,32,58,50,1,0,0,0.0323718,0.0173551,-1.61395,-2.86183,-2.86913,10,9.34763,0.024,1,1,1,1,0.011,0.009
bivalvia,6-Anodonta-oregonensis-669.fas,6,669,669,5,5,5,6,1,0,0,0.00327322,0.00249128,-1.33698,-1.36825,-1.45012,0,10000,0.198,1,1,1,1,0.198,0.198
bivalvia,6-Bathymodiolus-aff. boomerang ROL-2006-530.fas,6,530,530,1,1,1,2,0.333333,NA,NA,0.000826332,0.000628931,-0.933021,-0.950146,-0.964731,4294967295,10000,0.545,1,0.545,9.88131e-324,9.88131e-324,0.545,0.545
bivalvia,6-Calyptogena-magnifica-593.fas,6,593,593,5,5,5,6,1,0,0,0.00369272,0.00281057,-1.33698,-1.36825,-1.45012,0,10000,0.166,1,1,1,1,0.166,0.166
bivalvia,6-Epioblasma-torulosa-604.fas,6,604,604,12,11,12,6,1,0.181818,0.333333,0.00870112,0.00695364,-1.22175,-1.22818,-1.32857,0,16.0614,0.122,1,1,0.816,0.777,0.145,0.122
bivalvia,6-Geukensia-granosissima-660.fas,6,660,660,10,7,10,6,1,0,0,0.0066357,0.00606061,-0.520522,-0.540685,-0.579258,0,10000,0.368,1,1,1,1,0.408,0.368
bivalvia,6-Mytilus-trossulus-324.fas,6,324,324,11,9,11,6,1,0.3,0.454545,0.0148689,0.0125514,-0.942611,-0.913429,-0.994658,0,33.7569,0.23,1,1,0.612,0.59,0.271,0.23
bivalvia,6-Perna-viridis-728.fas,6,728,728,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0.00E-01,0.00E-01,0.00E-01,0.00E-01,0.00E-01,0.00E-01,0.00E-01
bivalvia,60-Mytilus-edulis-462.fas,60,462,462,44,25,46,28,0.909605,0.0243902,0.047619,0.0213517,0.00901754,-1.93699,-2.99561,-3.10549,3,7.62464,0.007,0.987,0.351,0.804,0.804,0.014,0.013
bivalvia,7-Adipicola-crypta-579.fas,7,579,579,20,9,21,6,0.952381,0.333333,0.473684,0.0148038,0.0141459,-0.250098,0.162835,0.0773681,0,1.20223,0.427,0.823,0.823,0.388,0.473,0.584,0.51
bivalvia,7-Cryptostrea-permollis-623.fas,7,623,623,22,18,22,7,1,0.047619,0.0909091,0.0144135,0.0119239,-0.973982,-1.17201,-1.24372,0,92.9298,0.197,1,1,0.992,0.992,0.181,0.181
bivalvia,7-Margaritifera-auricularia-657.fas,7,657,657,4,0,4,2,0.47619,1,1,0.00248501,0.00289918,0.796744,1.37264,1.34773,0,1.56E-07,0.834,0.093,0.057,0.093,0.108,1,0.893
bivalvia,7-Mytilus-galloprovincialis-384.fas,7,384,384,12,3,12,5,0.857143,0.363636,0.5,0.0127551,0.015625,1.22512,0.747086,0.938041,0,5.58332,0.931,0.684,0.449,0.407,0.439,0.837,0.837
bivalvia,7-Mytilus-galloprovincialis-660.fas,7,660,660,649,568,1272,7,1,0.0547945,0.108844,0.786642,0.650938,-1.0172,0.106533,-0.162279,63,59.2927,0.189,1,1,1,1,0.509,0.427
bivalvia,7-Mytilus-trossulus-384.fas,7,384,384,10,5,10,6,0.952381,0,0,0.0106293,0.0101687,-0.232518,-0.0774383,-0.122965,1,10000,0.429,0.971,0.971,1,1,0.534,0.47
bivalvia,7-Perna-picta-617.fas,7,617,617,4,4,4,4,0.714286,0.333333,0.5,0.00264612,0.00185228,-1.43414,-1.5099,-1.61727,0,10000,0.152,0.881,0.534,0.587,0.587,0.152,0.152
bivalvia,8-Adipicola-longissima-452.fas,8,452,452,1,1,1,2,0.25,NA,NA,0.000853263,0.000553097,-1.05482,-1.12639,-1.20353,4294967295,10000,0.45,1,0.45,nan,nan,0.45,0.45
bivalvia,8-Amblema-plicata-608.fas,8,608,608,7,5,7,8,1,0,0,0.00444034,0.00393562,-0.540907,-0.893651,-0.896942,1,10000,0.341,1,1,1,1,0.281,0.281
bivalvia,8-Mytilus-trossulus-462.fas,8,462,462,14,12,14,7,0.964286,0.153846,0.285714,0.0116871,0.00865801,-1.31972,-1.46352,-1.58784,0,10000,0.09,0.969,0.969,0.793,0.749,0.108,0.09
bivalvia,8-Perna-perna-617.fas,8,617,617,28,10,28,6,0.928571,0.222222,0.392857,0.0175023,0.0199699,0.745405,0.306241,0.455498,2,7.79632,0.803,0.537,0.537,0.622,0.563,0.627,0.637
bivalvia,85-Mercenaria-mercenaria-528.fas,85,528,528,72,35,76,85,1,0.0149254,0.0294118,0.0287077,0.010596,-2.08796,-2.91048,-3.09008,8,244.963,0.003,1,1,0.9,0.9,0.019,0.013
bivalvia,9-Anodonta-sp.-609.fas,9,609,609,187,1,188,5,0.805556,0.962162,0.978495,0.113641,0.120631,0.319632,1.64585,1.48883,0,1.19E-07,0.701,0,0,0,0,1,0.987
bivalvia,9-Ischadium-recurvum-660.fas,9,660,660,10,8,10,9,1,0,0,0.0055748,0.0040404,-1.28129,-1.37479,-1.51085,1,10000,0.094,1,1,1,1,0.129,0.092
bivalvia,9-Macoma-balthica-393.fas,9,393,393,29,5,29,9,1,0.428571,0.586207,0.0271506,0.0353407,1.51088,0.933459,1.2039,1,2.57803,0.957,1,1,0.204,0.207,0.897,0.928
bivalvia,94-Hormomya-exustus-660.fas,94,660,660,263,37,370,94,1,0.04,0.0738636,0.109598,0.144575,1.08593,1.2896,1.44143,77,7.38815,0.902,1,1,0.77,0.778,0.98,0.96
aves,10-Chlorospingus-ophthalmicus-661.fas,10,661,661,67,36,71,10,1,0.0483871,0.0952381,0.037969,0.034157,-0.494637,-0.478473,-0.54518,18,233.216,0.32,1,1,0.993,0.993,0.298,0.289
aves,11-Amazona-aestiva-513.fas,11,513,513,5,1,5,5,0.854545,0.25,0.4,0.00332765,0.0040404,0.820668,0.597481,0.736471,0,23.9829,0.792,0.885,0.951,0.581,0.581,0.842,0.744
aves,11-Lathrotriccus-euleri-542.fas,11,542,542,4,4,4,4,0.490909,0,0,0.00251968,0.00134183,-1.71166,-2.01961,-2.18782,0,28.3137,0,0.743,0.166,1,1,0.061,0.061
aves,15-Amazona-ochrocephala-513.fas,15,513,513,8,3,8,8,0.904762,0.142857,0.25,0.00479602,0.00445558,-0.261394,-0.187885,-0.238063,0,10000,0.467,0.992,0.989,0.699,0.699,0.535,0.432
aves,15-Eudyptes-chrysocome-533.fas,15,533,533,11,2,11,5,0.752381,0.4,0.545455,0.00634707,0.0072188,0.529363,0.645873,0.704825,0,2.64576,0.768,0.218,0.232,0.177,0.2,0.838,0.787
aves,17-Branta-hutchinsii-697.fas,17,697,697,1,1,1,2,0.117647,NA,NA,0.000424382,0.000168791,-1.16387,-1.47711,-1.59107,4294967295,10000,0.351,1,0.351,0,0,0.351,0.351
aves,20-Eudyptula-minor-841.fas,20,841,841,31,2,31,5,0.6,0.866667,0.903226,0.01039,0.0155266,1.94185,1.2998,1.73552,0,1.19209E-07,0.987,0.005,0.004,0,0,0.988,0.995
aves,31-Amazona-ochrocephala-622.fas,31,622,622,30,5,30,14,0.901075,0.137931,0.233333,0.012073,0.0121702,0.028932,0.617719,0.502094,7,10.8397,0.599,0.676,0.443,0.461,0.443,0.814,0.713
aves,36-Schiffornis-turdina-615.fas,36,615,615,127,9,144,25,0.97619,0.0720721,0.116071,0.0564646,0.0731165,1.10513,1.5069,1.62449,27,17.5297,0.915,0.51,0.516,0.687,0.779,0.998,0.978
aves,41-Coereba-flaveola-651.fas,41,651,651,75,22,77,23,0.939024,0.0277778,0.0547945,0.0276448,0.0245101,-0.410255,-0.38448,-0.46863,13,3.74671,0.415,0.638,0.257,0.914,0.914,0.355,0.327
aves,5-Cardinalis-cardinalis-697.fas,5,697,697,2,2,2,3,0.7,0,0,0.00137733,0.00114778,-0.972558,-0.972558,-0.954404,0,10000,0.438,1,0.755,1,1,0.438,0.438
aves,5-Catharus-guttatus PS-2-697.fas,5,697,697,3,2,3,4,0.9,0,0,0.002066,0.00200861,-0.174749,-0.174749,-0.175315,0,10000,0.404,1,1,1,1,0.658,0.658
aves,5-Chlorospingus-ophthalmicus-675.fas,5,675,675,73,49,73,5,1,0.152778,0.273973,0.0519111,0.0503704,-0.224972,-0.224972,-0.244243,10,85.4433,0.5,1,1,0.968,0.966,0.502,0.5
aves,5-Clangula-hyemalis-697.fas,5,697,697,2,1,2,3,0.7,0,0,0.00137733,0.00143472,0.243139,0.243139,0.238601,0,10000,0.76,1,0.759,1,1,0.76,0.76
aves,5-Corvus-corax-314.fas,5,314,314,18,6,19,5,1,0.4375,0.647059,0.0290446,0.0318471,0.712061,0.873892,0.900789,2,16.6511,0.728,1,1,0.434,0.346,0.813,0.764
aves,5-Corvus-corax-658.fas,5,658,658,29,8,29,5,1,0.5,0.62069,0.021155,0.0240122,1.009,1.009,1.08694,0,5.28614,0.801,1,1,0.334,0.435,0.84,0.84
aves,5-Corvus-corax-825.fas,5,825,825,34,6,34,5,1,0.636364,0.735294,0.0197818,0.0232727,1.32301,1.32301,1.42784,1,4.2398,0.907,1,1,0.168,0.235,0.936,0.914
aves,5-Corvus-corax-925.fas,5,925,925,38,6,38,5,1,0.648649,0.789474,0.0197189,0.0233514,1.384,1.384,1.49537,1,3.28173,0.93,1,1,0.154,0.161,0.945,0.942
aves,5-Corvus-corax-963.fas,5,963,963,2,2,2,3,0.7,0,0,0.000996885,0.000830737,-0.972558,-0.972558,-0.954404,0,10000,0.47,1,0.765,1,1,0.47,0.47
aves,5-Corythopis-delalandi-542.fas,5,542,542,2,2,2,2,0.4,1,1,0.00177122,0.00147601,-0.972558,-0.972558,-0.954404,0,1.31181,0.453,0.422,0.236,0.422,0.422,0.453,0.453
aves,5-Euphagus-cyanocephalus-672.fas,5,672,672,3,3,3,4,0.9,0,0,0.00214286,0.00178571,-1.04849,-1.04849,-1.05189,0,10000,0,1,1,1,1,0.359,0.359
aves,5-Larus-crassirostris-699.fas,5,699,699,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.4952E+248,1.4952E+248,1.4952E+248,1.4952E+248,1.4952E+248,1.4952E+248,1.4952E+248
aves,5-Myiobius-atricaudus-542.fas,5,542,542,4,3,4,3,0.7,0.666667,0.75,0.00354244,0.00332103,-0.410175,-0.410175,-0.417506,0,2.55803,0.477,0.649,0.422,0.355,0.355,0.536,0.477
aves,5-Pionopsitta-caica-622.fas,5,622,622,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.3333E+179,1.3333E+179,1.3333E+179,1.3333E+179,1.3333E+179,1.3333E+179,1.3333E+179
aves,5-Pitangus-sulphuratus-542.fas,5,542,542,2,2,2,3,0.7,0,0,0.00177122,0.00147601,-0.972558,-0.972558,-0.954404,0,10000,0.45,1,0.747,1,1,0.45,0.45
aves,5-Polystictus-superciliaris-542.fas,5,542,542,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.132E+277,1.132E+277,1.132E+277,1.132E+277,1.132E+277,1.132E+277,1.132E+277
aves,5-Thamnophilus-punctatus-418.fas,5,418,418,20,0,20,2,0.6,1,1,0.0229665,0.0287081,1.84814,1.84814,1.98007,0,0.638245,0.992,0.008,0.008,0.008,0.009,1,1
aves,5-Tolmomyias-sulphurescens-542.fas,5,542,542,10,1,10,3,0.8,0.888889,0.9,0.00885609,0.0107011,1.49083,1.49083,1.57224,0,2.69373,0.979,0.297,0.297,0.064,0.132,0.979,0.979
aves,6-Acridotheres-tristis-802.fas,6,802,802,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,4.8751E+199,4.8751E+199,4.8751E+199,4.8751E+199,4.8751E+199,4.8751E+199,4.8751E+199
aves,6-Branta-canadensis-634.fas,6,634,634,5,2,5,6,1,0,0,0.00345391,0.00357518,0.196505,0.36206,0.348029,1,10000,0.641,1,1,1,1,0.738,0.641
aves,6-Casiornis-fuscus-542.fas,6,542,542,8,7,8,4,0.8,0.285714,0.5,0.0064643,0.00528905,-1.0718,-1.06267,-1.14524,0,5.95486,0.195,0.664,0.429,0.665,0.57,0.234,0.195
aves,6-Catharus-bicknelli-697.fas,6,697,697,1,1,1,2,0.333333,NA,NA,0.000628345,0.00047824,-0.933021,-0.950146,-0.964731,4294967295,10000,0.539,1,0.539,0,0,0.539,0.539
aves,6-Elaenia-flavogaster-542.fas,6,542,542,4,4,4,5,0.933333,0,0,0.00323215,0.00246002,-1.29503,-1.32453,-1.39621,0,10000,0.197,1,1,1,1,0.197,0.197
aves,6-Elaenia-obscura-542.fas,6,542,542,63,5,63,6,1,0.790323,0.873016,0.0509063,0.0603936,1.19837,1.48294,1.56057,1,0.0104553,0.928,1,1,0.027,0.031,0.984,0.976
aves,6-Euscarthmus-meloryphus-542.fas,6,542,542,2,2,2,2,0.333333,1,1,0.00161607,0.00123001,-1.13197,-1.15529,-1.19511,0,1.19209E-07,0.365,0.35,0.175,0.35,0.35,0.365,0.365
aves,6-Hemitriccus-margaritaceiventer-542.fas,6,542,542,2,2,2,2,0.333333,1,1,0.00161607,0.00123001,-1.13197,-1.15529,-1.19511,0,1.19209E-07,0.348,0.344,0.162,0.344,0.344,0.348,0.348
aves,6-Junco-hyemalis-697.fas,6,697,697,2,2,2,2,0.333333,1,1,0.00125669,0.00095648,-1.13197,-1.15529,-1.19511,0,1.19209E-07,0.367,0.322,0.158,0.322,0.322,0.367,0.367
aves,6-Mionectes-rufiventris-542.fas,6,542,542,6,5,6,5,0.933333,0,0,0.00484822,0.00405904,-0.931688,-0.908155,-0.976605,0,10000,0.263,0.97,0.97,1,1,0.304,0.263
aves,6-Myiobius-barbatus-542.fas,6,542,542,2,0,2,4,0.866667,0,0,0.00161607,0.00221402,1.75324,1.27971,1.43414,1,10000,1,1,1,1,1,1,1
aves,6-Myiodynastes-maculatus-542.fas,6,542,542,7,3,7,3,0.6,0.5,0.714286,0.00565626,0.00578106,0.128407,0.291048,0.275067,0,0.782797,0.596,0.3,0.17,0.381,0.303,0.673,0.596
aves,6-Myiopagis-viridicata-542.fas,6,542,542,3,2,3,4,0.866667,0,0,0.00242411,0.00221402,-0.447361,-0.374809,-0.410152,0,10000,0.474,1,1,1,1,0.559,0.474
aves,6-Pteroglossus-inscriptus-622.fas,6,622,622,6,0,6,2,0.533333,1,1,0.00422466,0.00514469,1.24649,1.55068,1.58905,0,0.148776,0.934,0.057,0.046,0.057,0.071,1,0.97
aves,6-Rostratula-benghalensis-650.fas,6,650,650,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,3.6781E+228,3.6781E+228,3.6781E+228,3.6781E+228,3.6781E+228,3.6781E+228,3.6781E+228
aves,6-Tyrannus-melancholicus-542.fas,6,542,542,16,5,16,4,0.8,0.6,0.6875,0.0129286,0.0152522,1.11148,0.680376,0.839592,0,5.54534,0.904,0.352,0.215,0.15,0.247,0.794,0.793
aves,7-Lanius-schach-1143.fas,7,1143,1143,13,11,13,6,0.952381,0.0833333,0.153846,0.00464228,0.00358289,-1.24974,-1.22937,-1.35597,0,42.5021,0.106,0.93,0.93,0.941,0.941,0.19,0.142
aves,7-Lanius-schach-1176.fas,7,1176,1176,10,8,10,6,0.952381,0.111111,0.2,0.00347078,0.00275348,-1.10893,-1.05316,-1.16817,0,10000,0.123,0.967,0.967,0.894,0.894,0.212,0.16
aves,7-Larus-saundersi-675.fas,7,675,675,1,0,1,2,0.47619,NA,NA,0.000604686,0.000705467,0.559017,0.953463,0.91788,4294967295,10000,0.767,1,0.767,0,0,1,0.767
aves,7-Myiarchus-swainsoni-542.fas,7,542,542,4,4,4,3,0.52381,0.333333,0.5,0.00301228,0.00210859,-1.43414,-1.5099,-1.61727,0,0.391588,0.159,0.472,0.188,0.604,0.604,0.159,0.159
aves,7-Phaeomyias-murina-542.fas,7,542,542,7,6,7,7,1,0.166667,0.285714,0.00527148,0.00404147,-1.20798,-1.19333,-1.30643,0,10000,0.144,1,1,0.783,0.783,0.194,0.144
aves,7-Tolmomyias-flaviventris-542.fas,7,542,542,3,1,3,4,0.809524,0,0,0.00225921,0.00228431,0.0503117,0.38925,0.338324,0,10000,0.492,1,0.946,1,1,0.809,0.602
aves,8-Casiornis-rufus-542.fas,8,542,542,13,3,13,7,0.964286,0.0833333,0.153846,0.00925051,0.0101476,0.491067,0.733717,0.751564,0,12.5694,0.732,0.975,0.975,0.935,0.935,0.847,0.781
aves,8-Cnemotriccus-fuscatus-542.fas,8,542,542,4,2,4,4,0.75,0,0,0.00284631,0.00270163,-0.221747,-0.176369,-0.205413,1,13.7328,0.444,0.844,0.675,1,1,0.561,0.444
aves,8-Myiarchus-tyrannulus-542.fas,8,542,542,1,0,1,2,0.428571,NA,NA,0.000711577,0.000790722,0.333503,0.887794,0.825279,4294967295,10000,0.722,1,0.722,0,0,1,0.722
aves,8-Suiriri-suiriri-542.fas,8,542,542,44,41,44,4,0.642857,0.883721,0.931818,0.0313094,0.0212836,-1.71754,-1.82676,-2.00868,1,1.19209E-07,0.021,0.021,0.006,0.001,0.004,0.041,0.03
aves,9-Chlorospingus-ophthalmicus-674.fas,9,674,674,68,6,69,7,0.944444,0.0606061,0.104478,0.0376671,0.0434388,0.786612,1.29954,1.32011,12,29.3488,0.815,0.327,0.327,0.984,0.993,0.986,0.959
aves,9-Elaenia-cristata-542.fas,9,542,542,2,0,2,2,0.388889,1,1,0.0013577,0.00143501,0.195897,1.063,0.94854,0,0.399961,0.518,0.269,0.15,0.269,0.269,1,0.64
aves,9-Leptopogon-amaurocephalus-542.fas,9,542,542,25,5,25,8,0.972222,0.125,0.24,0.0169713,0.0195777,0.764167,0.820708,0.904918,5,8.20464,0.828,0.938,0.938,0.839,0.797,0.867,0.843
aves,9-Myiarchus-ferox-542.fas,9,542,542,5,3,5,5,0.833333,0,0,0.00339425,0.00328003,-0.142541,-0.597274,-0.543676,0,116.091,0.526,0.923,0.824,1,1,0.398,0.398
aves,92-Branta-canadensis-697.fas,92,697,697,16,8,16,16,-0.553273,0.0666667,0.125,0.00450861,0.00151808,-1.87724,-2.45949,-2.678,3,1.19209E-07,0.009,0.993,0,0.639,0.639,0.022,0.011
crustacea,10-Balanus-glandula-632.fas,10,632,632,25,15,26,10,1,0.0434783,0.0833333,0.0145421,0.0115682,-0.975485,-0.742411,-0.903052,3,32.4993,0.176,1,1,0.934,0.934,0.257,0.222
crustacea,10-Fenneropenaeus-chinensis-472.fas,10,471,471,16,2,16,10,1,0.0666667,0.125,0.012008,0.0155225,1.35487,1.0426,1.26197,0,9.15808,0.95,1,1,0.928,0.928,0.945,0.933
crustacea,10-Jassa-slatteryi-658.fas,10,658,658,6,3,6,3,0.511111,0.2,0.333333,0.00322327,0.00287065,-0.452582,-0.367546,-0.435763,0,0.346479,0.356,0.171,0.058,0.664,0.664,0.446,0.333
crustacea,10-Lirceolus-hardeni-658.fas,10,658,658,151,4,172,6,0.888889,0.253846,0.396947,0.0924005,0.107835,0.83247,1.56812,1.56435,12,5.15691,0.833,0.006,0.011,0.411,0.424,1,0.991
crustacea,10-Moinodaphnia-macleayi-658.fas,10,658,658,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,nan,nan,nan,nan,nan,nan,nan
crustacea,10-Orconectes-barri-658.fas,10,658,658,377,54,442,10,1,0.615385,0.731629,0.237448,0.260047,0.476704,1.15516,1.11385,16,2.30166,0.718,1,1,0.016,0.019,0.965,0.913
crustacea,10-Paramysis-sowinskii-605.fas,10,605,605,18,15,18,10,1,0.117647,0.222222,0.0105169,0.00738292,-1.39122,-1.73235,-1.85684,1,93.6488,0.084,1,1,0.849,0.824,0.062,0.06
crustacea,10-Petrolisthes-donadio-635.fas,10,635,635,38,22,38,10,1,0.0540541,0.105263,0.0211535,0.0174278,-0.853543,-0.764588,-0.888263,8,113.065,0.202,1,1,0.984,0.98,0.245,0.224
crustacea,10-Sacculina-carcini-652.fas,10,652,652,11,6,11,9,0.977778,0.1,0.181818,0.00596372,0.00487389,-0.818285,-0.572297,-0.712352,0,10000,0.229,0.999,0.999,0.862,0.862,0.356,0.27
crustacea,10-Saduria-entomon-943.fas,10,943,943,18,9,18,10,1,0.117647,0.222222,0.00674734,0.00598563,-0.527042,-0.421665,-0.504749,0,88.8292,0.327,1,1,0.826,0.786,0.368,0.325
crustacea,10-Trachelipus-kytherensis-541.fas,10,541,541,96,72,108,7,0.933333,0.309524,0.517647,0.0705665,0.052824,-1.24702,-1.15583,-1.33218,6,1.19209E-07,0.098,0.067,0.067,0.256,0.192,0.141,0.131
crustacea,10-Upogebia-africana-590.fas,10,590,590,43,9,45,8,0.933333,0.439024,0.619048,0.0269608,0.0349153,1.43765,0.796672,1.08052,1,1.46829,0.975,0.576,0.379,0.11,0.108,0.87,0.92
crustacea,10-Xiphopenaeus-sp.-621.fas,10,621,621,83,5,84,10,1,0.790123,0.890244,0.0478145,0.0612274,1.38622,1.40014,1.57827,2,1.19209E-07,0.945,1,1,0.001,0.001,0.994,0.989
crustacea,10-unclassified Stomatopoda-sp.-550.fas,10,550,550,204,99,294,10,1,0.00769231,0.0152672,0.188954,0.177535,-0.302194,0.238727,0.116568,67,1609.53,0.4,1,1,1,1,0.572,0.517
crustacea,107-Hyalella-azteca-637.fas,107,637,637,282,23,492,107,1,0.0127389,0.0253165,0.147248,0.177802,0.699571,2.06074,1.74164,103,83.2179,0.825,1,1,0.996,0.996,1,0.973
crustacea,11-Balanus-glandula-351.fas,11,351,351,20,11,20,9,0.945455,0,0,0.019454,0.01554,-0.911512,-0.720893,-0.872037,3,14.2345,0.171,0.946,0.852,1,1,0.255,0.214
crustacea,11-Balanus-glandula-575.fas,11,575,575,17,12,18,8,0.890909,0.0666667,0.125,0.0106878,0.00752569,-1.33066,-1.1926,-1.39095,0,20.0047,0.083,0.844,0.511,0.782,0.782,0.171,0.124
crustacea,11-Ceriodaphnia-dubia-658.fas,11,658,658,13,1,13,4,0.745455,0.75,0.846154,0.00674532,0.00840011,1.07375,1.18472,1.30895,0,1.19209E-07,0.882,0.12,0.157,0.029,0.036,0.969,0.945
crustacea,11-Chydaekata-acuminata-657.fas,11,657,657,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,nan,nan,nan,nan,nan,nan,nan
crustacea,11-Cyamus-ovalis-4317.fas,11,4317,4317,447,152,481,11,1,0.152174,0.248193,0.0380407,0.0350117,-0.386148,0.26718,0.112179,93,6.02018,0.369,1,1,0.689,0.766,0.587,0.519
crustacea,11-Daphnia-obtusa-660.fas,11,660,660,103,92,106,11,1,0.585859,0.74,0.0548337,0.0338843,-1.83241,-2.17937,-2.37398,1,1.19209E-07,0.01,1,1,0.03,0.025,0.012,0.009
crustacea,11-Euastacus-balanensis-669.fas,11,669,669,63,0,63,4,0.8,0.83871,0.904762,0.0321514,0.0498981,2.62238,1.64326,2.15141,0,2.30968E-07,1,0,0,0,0.001,1,1
crustacea,11-Euastacus-robertsi-669.fas,11,669,669,30,0,30,3,0.654545,0.793103,0.9,0.0153102,0.0236445,2.52274,1.59464,2.07813,0,0.139843,1,0.002,0.007,0.005,0.004,1,1
crustacea,11-Eumunida-annulosa-581.fas,11,581,581,17,9,17,11,1,0.125,0.235294,0.00998983,0.00863715,-0.606409,-0.627119,-0.704371,3,674.264,0.293,1,1,0.801,0.777,0.308,0.271
crustacea,11-Evadne-nordmanni-607.fas,11,607,607,36,27,37,11,1,0.0882353,0.171429,0.0208113,0.0157855,-1.12907,-1.51991,-1.61083,3,9.98117,0.139,1,1,0.825,0.819,0.102,0.1
